sample,variable,family,coding,estimand,se_type,effect,se,lo,hi,p,N,q
C,q05_trust_soc,attitudes,trend,medical-cash,HC1,0.11593655557745075,0.056417881631389596,0.005359539495883275,0.22651357165901823,0.039882756164775025,5171,
C,q05_trust_soc,attitudes,trend,medical-food,HC1,0.04860289686827572,0.055716782628207825,-0.060599990417458546,0.15780578415400998,0.3830335063696755,5171,
C,q05_trust_soc,attitudes,trend,food-cash,HC3,0.06733365870917503,0.06014953259064248,-0.05055725885540244,0.1852245762737525,0.2629534246927433,5171,
C,q05_trust_soc,attitudes,trend,medical-cash,HC3,0.11593655557745075,0.056671093668193215,0.004863253023296155,0.22700985813160535,0.0407780804224463,5171,
C,q05_trust_soc,attitudes,trend,medical-food,HC3,0.04860289686827572,0.05594034289111737,-0.06103816048113557,0.158243954217687,0.38493768897644953,5171,
C,q08_support,attitudes,trend,food-cash,HC1,0.04071613051594376,0.060106275712194956,-0.07709000512479294,0.15852226615668047,0.49815072779264924,5171,
C,q08_support,attitudes,trend,medical-cash,HC1,-0.0396569776198034,0.05767119707963836,-0.15269044684120614,0.07337649160159933,0.4916799966983052,5171,
C,q08_support,attitudes,trend,medical-food,HC1,-0.08037310813574716,0.05693234038250338,-0.1919584448410291,0.03121222856953479,0.15802939757569912,5171,
C,q08_support,attitudes,trend,food-cash,HC3,0.04071613051594376,0.06039082132607722,-0.07764770427996101,0.15907996531184854,0.5001774458519717,5171,
C,q08_support,attitudes,trend,medical-cash,HC3,-0.0396569776198034,0.057937151912634134,-0.1532117087353922,0.07389775349578541,0.49367041598424743,5171,
C,q08_support,attitudes,trend,medical-food,HC3,-0.08037310813574716,0.05722364701418538,-0.1925293953475835,0.03178317907608917,0.1601570330092451,5171,
C,q12_voice,attitudes,trend,food-cash,HC1,0.03183403639337498,0.05986121472770317,-0.0854917885437419,0.14915986133049186,0.594866346402358,5171,
C,q12_voice,attitudes,trend,medical-cash,HC1,0.05933847168366114,0.05719327644526252,-0.05275829030689642,0.1714352336742187,0.2994992521764265,5171,
C,q12_voice,attitudes,trend,medical-food,HC1,0.027504435290286157,0.05745235908627995,-0.08510011934568507,0.1401089899262574,0.6321274088944067,5171,
C,q12_voice,attitudes,trend,food-cash,HC3,0.03183403639337498,0.060089503971091515,-0.08593922723884094,0.14960730002559092,0.5962665624063892,5171,
C,q12_voice,attitudes,trend,medical-cash,HC3,0.05933847168366114,0.05741030929194885,-0.05318366686986382,0.1718606102371861,0.30132991207856474,5171,
C,q12_voice,attitudes,trend,medical-food,HC3,0.027504435290286157,0.05766617244511953,-0.08551918582842419,0.14052805640899652,0.6333908809824695,5171,
C,q16_fut_society,attitudes,trend,food-cash,HC1,0.04787849212001167,0.05792748134372439,-0.06565728502880402,0.16141426926882738,0.40850653232310374,5171,
C,q16_fut_society,attitudes,trend,medical-cash,HC1,-0.013718658614794025,0.05750821115053338,-0.1264326812851642,0.09899536405557614,0.8114535307206434,5171,
C,q16_fut_society,attitudes,trend,medical-food,HC1,-0.06159715073480569,0.05793066406484259,-0.1751391659023859,0.05194486443277452,0.2876500287327165,5171,
C,q16_fut_society,attitudes,trend,food-cash,HC3,0.04787849212001167,0.05816923071513927,-0.0661311050900624,0.16188808933008572,0.41045701046950844,5171,
C,q16_fut_society,attitudes,trend,medical-cash,HC3,-0.013718658614794025,0.05777214981386216,-0.12694999155941625,0.09951267432982819,0.8122988204033987,5171,
C,q16_fut_society,attitudes,trend,medical-food,HC3,-0.06159715073480569,0.05819411501904072,-0.17565552028430692,0.05246121881469555,0.2898378866590069,5171,
C,q17d_fut_fair,attitudes,trend,food-cash,HC1,0.09839199591708572,0.05822447620239821,-0.015725880458324223,0.21250987229249568,0.09105216979953155,5171,
C,q17d_fut_fair,attitudes,trend,medical-cash,HC1,0.08929391337344027,0.05641484862956825,-0.02127715813379233,0.19986498488067286,0.11346507254655436,5171,
C,q17d_fut_fair,attitudes,trend,medical-food,HC1,-0.009098082543645455,0.055894479141076425,-0.11864924859478054,0.10045308350748963,0.8706975832976027,5171,
C,q17d_fut_fair,attitudes,trend,food-cash,HC3,0.09839199591708572,0.05845054154161489,-0.016168960381341746,0.2129529522155132,0.09230975021801972,5171,
C,q17d_fut_fair,attitudes,trend,medical-cash,HC3,0.08929391337344027,0.05663038979296094,-0.021699611051227863,0.2002874377981084,0.11484514973743674,5171,
C,q17d_fut_fair,attitudes,trend,medical-food,HC3,-0.009098082543645455,0.056105318767417506,-0.11906248666892294,0.10086632158163203,0.8711792399116414,5171,
C,q21_order,attitudes,trend,food-cash,HC1,0.025122276510541712,0.05757565169039037,-0.08772392718904609,0.13796848021012953,0.6625936344133013,5171,
C,q21_order,attitudes,trend,medical-cash,HC1,0.036143748649881464,0.0551684867990212,-0.0719844985577735,0.14427199585753642,0.5123698462819961,5171,
C,q21_order,attitudes,trend,medical-food,HC1,0.011021472139339752,0.05504976763568,-0.09687408978389174,0.11891703406257124,0.8413169410171543,5171,
C,q21_order,attitudes,trend,food-cash,HC3,0.025122276510541712,0.0578425869412509,-0.08824711066693688,0.13849166368802032,0.6640550260813122,5171,
C,q21_order,attitudes,trend,medical-cash,HC3,0.036143748649881464,0.055412251160380614,-0.07246226792675237,0.14474976522651528,0.5142270144083703,5171,
C,q21_order,attitudes,trend,medical-food,HC3,0.011021472139339752,0.05528398142353718,-0.0973331403727745,0.11937608465145401,0.8419803327792367,5171,
C,q22_vitality,attitudes,trend,food-cash,HC1,0.01308273199736446,0.059140478384007426,-0.10283047566375968,0.1289959396584886,0.8249254111064079,5171,
C,q22_vitality,attitudes,trend,medical-cash,HC1,-0.018118055531417387,0.05619348264325653,-0.12825525767807683,0.09201914661524205,0.7471324742590313,5171,
C,q22_vitality,attitudes,trend,medical-food,HC1,-0.031200787528781845,0.05664057822949388,-0.1422142809221133,0.07981270586454962,0.581732571482953,5171,
C,q22_vitality,attitudes,trend,food-cash,HC3,0.01308273199736446,0.05941812931836934,-0.10337466149538292,0.12954012549011185,0.8257303392814642,5171,
C,q22_vitality,attitudes,trend,medical-cash,HC3,-0.018118055531417387,0.056450811491651154,-0.12875961295311344,0.09252350189027868,0.7482460323767453,5171,
C,q22_vitality,attitudes,trend,medical-food,HC3,-0.031200787528781845,0.05688881820683167,-0.14270082233721842,0.08029924727965473,0.5833815624832446,5171,
C,q43_edu,objective,trend,food-cash,HC1,0.06214494849197069,0.05497916729062433,-0.04561223929765558,0.16990213628159695,0.2583345446123685,5171,
C,q43_edu,objective,trend,medical-cash,HC1,-0.06570496958012116,0.05440337833505777,-0.17233363175414104,0.04092369259389872,0.22714846493951668,5171,
C,q43_edu,objective,trend,medical-food,HC1,-0.12784991807209184,0.05252799714584764,-0.23080290065797598,-0.024896935486207708,0.014935529753197136,5171,
C,q43_edu,objective,trend,food-cash,HC3,0.06214494849197069,0.05514745756084354,-0.045942082166233744,0.17023197915017513,0.25979029506558704,5171,
C,q43_edu,objective,trend,medical-cash,HC3,-0.06570496958012116,0.05457871965433818,-0.17267729442493238,0.04126735526469005,0.22864488336280964,5171,
C,q43_edu,objective,trend,medical-food,HC3,-0.12784991807209184,0.0526855282693522,-0.23111165598648903,-0.024588180157694636,0.015238486242305798,5171,
C,income_h,objective,trend,food-cash,HC1,0.04268242347473736,0.05489529698553988,-0.064910381537551,0.15027522848702574,0.43684954525359576,5171,
C,income_h,objective,trend,medical-cash,HC1,-0.10237744799655255,0.05586402525827456,-0.21186892553420655,0.007114029541101477,0.06685932014148513,5171,
C,income_h,objective,trend,medical-food,HC1,-0.1450598714712899,0.052977194968621695,-0.248893265611745,-0.041226477330834815,0.006178459307951772,5171,
C,income_h,objective,trend,food-cash,HC3,0.04268242347473736,0.05511216717940162,-0.06533543930684024,0.15070028625631496,0.438656084190272,5171,
C,income_h,objective,trend,medical-cash,HC3,-0.10237744799655255,0.056091749035111924,-0.21231525593523126,0.0075603599421261575,0.06797411429038856,5171,
C,income_h,objective,trend,medical-food,HC3,-0.1450598714712899,0.053185228571813514,-0.24930100398157506,-0.040818738961004755,0.006382658527255828,5171,
C,q28_hhsize,needs,trend,food-cash,HC1,-0.06654511391837975,0.05533417405940896,-0.17499810218909184,0.04190787435233233,0.2291294950961844,5171,
C,q28_hhsize,needs,trend,medical-cash,HC1,-0.009211541033595469,0.05353154592302672,-0.1141314430794798,0.09570836101228887,0.8633770941564627,5171,
C,q28_hhsize,needs,trend,medical-food,HC1,0.05733357288478428,0.051987515034916686,-0.04456008422938699,0.15922722999895556,0.2700994795566424,5171,
C,q28_hhsize,needs,trend,food-cash,HC3,-0.06654511391837975,0.05550790401032915,-0.17533860663593132,0.042248378799171815,0.2305900376513511,5171,
C,q28_hhsize,needs,trend,medical-cash,HC3,-0.009211541033595469,0.05370288234316354,-0.11446725629218799,0.09604417422499706,0.8638087178976213,5171,
C,q28_hhsize,needs,trend,medical-food,HC3,0.05733357288478428,0.052151228691100296,-0.04488095709928424,0.1595481028688528,0.2716060703551474,5171,
C,q29_foodexp,needs,trend,food-cash,HC1,-0.008494113025946977,0.05608211879794554,-0.118413046046617,0.10142481999472304,0.8796140532544826,5171,
C,q29_foodexp,needs,trend,medical-cash,HC1,-0.0520114477953722,0.05500769103512478,-0.15982454109692357,0.05580164550617918,0.3443881240194293,5171,
C,q29_foodexp,needs,trend,medical-food,HC1,-0.04351733476942522,0.053550372698773815,-0.14847413661771888,0.06143946707886844,0.4164227784039436,5171,
C,q29_foodexp,needs,trend,food-cash,HC3,-0.008494113025946977,0.05625485699043616,-0.11875160668265315,0.1017633806307592,0.8799809095895885,5171,
C,q29_foodexp,needs,trend,medical-cash,HC3,-0.0520114477953722,0.055182709311912485,-0.16016757061606374,0.056144675025319335,0.345920535886884,5171,
C,q29_foodexp,needs,trend,medical-food,HC3,-0.04351733476942522,0.053716574591370324,-0.14879988634137042,0.06176521680251998,0.41786625334634253,5171,
C,q30_medexp,needs,trend,food-cash,HC1,-0.022166531621482796,0.05651136710271904,-0.13292677585993373,0.08859371261696815,0.6948741849738618,5171,
C,q30_medexp,needs,trend,medical-cash,HC1,0.12865628101679225,0.05526014632836591,0.020348384432781766,0.23696417760080274,0.01990186237315991,5171,
C,q30_medexp,needs,trend,medical-food,HC1,0.15082281263827504,0.054264648690378246,0.04446605557141507,0.257179569705135,0.005446050597762395,5171,
C,q30_medexp,needs,trend,food-cash,HC3,-0.022166531621482796,0.05671414223026667,-0.1333242078068876,0.08899114456392201,0.695910601893104,5171,
C,q30_medexp,needs,trend,medical-cash,HC3,0.12865628101679225,0.05545199237848693,0.019972373083968292,0.2373401889496162,0.0203334070897381,5171,
C,q30_medexp,needs,trend,medical-food,HC3,0.15082281263827504,0.05445440660053536,0.044094136901725534,0.25755148837482456,0.005610654508282621,5171,
C,q49_citytier,objective,trend,food-cash,HC1,0.014991700759221011,0.054048758503349593,-0.09094191931644718,0.12092532083488922,0.7814932218489082,5171,
C,q49_citytier,objective,trend,medical-cash,HC1,0.11482487067349015,0.052346752378986144,0.012227121303040905,0.2174226200439394,0.028268254722715613,5171,
C,q49_citytier,objective,trend,medical-food,HC1,0.09983316991426913,0.050277098043393975,0.0012918685020277265,0.19837447132651054,0.047071205548977535,5171,
C,q49_citytier,objective,trend,food-cash,HC3,0.014991700759221011,0.05418806700383554,-0.09121495896013992,0.12119836047858196,0.7820407615898191,5171,
C,q49_citytier,objective,trend,medical-cash,HC3,0.11482487067349015,0.0524830731684095,0.011959937465427062,0.21768980388155323,0.028680837175361334,5171,
C,q49_citytier,objective,trend,medical-food,HC3,0.09983316991426913,0.050401712171952405,0.001047629298088354,0.1986187105304499,0.04761936431628789,5171,
