sample,outcome,variable,concept,family,estimand,effect,se,lo,hi,p,N,q
clean,mpc_10plus,q07_emergfund,emergency liquidity,subjective_economic,medical-cash,0.02051197396192928,0.017075792231517874,-0.012955963819334598,0.05397991174319315,0.22966153967224545,5171,
clean,mpc_10plus,q07_emergfund,emergency liquidity,subjective_economic,restricted-cash,0.026296109611435622,0.014945878751278657,-0.0029972744583730213,0.055589493681244266,0.07850583829458427,5171,
clean,mpc_10plus,q07_emergfund,emergency liquidity,subjective_economic,medical-food,-0.011568271299012684,0.016923629274087942,-0.04473797516393278,0.02160143256590742,0.4942547197656353,5171,
clean,mpc_10plus,q09_gain,sense of gain,subjective_economic,level,0.03920506663028001,0.007078268890523182,0.02533191453196429,0.053078218728595736,3.0456325799055425e-08,5171,
clean,mpc_10plus,q09_gain,sense of gain,subjective_economic,food-cash,0.02681544114547009,0.017700558947643066,-0.007877016898138522,0.0615078991890787,0.12978536198054974,5171,
clean,mpc_10plus,q09_gain,sense of gain,subjective_economic,medical-cash,0.01882289078315471,0.01743359937316756,-0.015346336109153771,0.05299211767546319,0.2802800472132093,5171,
clean,mpc_10plus,q09_gain,sense of gain,subjective_economic,restricted-cash,0.0228191659643124,0.015370431337760553,-0.007306325884544086,0.052944657813168886,0.13764595961920587,5171,
clean,mpc_10plus,q09_gain,sense of gain,subjective_economic,medical-food,-0.00799255036231538,0.01701410327613372,-0.041339580012782415,0.025354479288151655,0.6385262767020716,5171,
clean,mpc_10plus,q10_effort,returns to effort,subjective_economic,level,0.028310170809463676,0.007069787471136972,0.014453641987682704,0.04216669963124465,6.217828909754252e-05,5171,
clean,mpc_10plus,q10_effort,returns to effort,subjective_economic,food-cash,0.019639195419701393,0.01764494315691411,-0.014944257677106745,0.05422264851650953,0.2656993339947833,5171,
clean,mpc_10plus,q10_effort,returns to effort,subjective_economic,medical-cash,0.015349755051546414,0.017248925905630152,-0.01845751849548862,0.04915702859858145,0.37352157991185875,5171,
clean,mpc_10plus,q10_effort,returns to effort,subjective_economic,restricted-cash,0.017494475235623905,0.015192796003813645,-0.012282857756314897,0.0472718082275627,0.2495273898979804,5171,
clean,mpc_10plus,q10_effort,returns to effort,subjective_economic,medical-food,-0.004289440368154979,0.017159683160341704,-0.03792180134854317,0.029342920612233217,0.8026089999072519,5171,
clean,mpc_10plus,q11_mobility,upward mobility,subjective_economic,level,0.03103827920893225,0.007130768528624954,0.017062229710735666,0.045014328707128834,1.3445535472547412e-05,5171,
clean,mpc_10plus,q11_mobility,upward mobility,subjective_economic,food-cash,0.011492622616282238,0.017890017065193654,-0.02357116651430428,0.04655641174686875,0.5206107546843421,5171,
clean,mpc_10plus,q11_mobility,upward mobility,subjective_economic,medical-cash,0.02561120468715853,0.01738387926316836,-0.008460572580244151,0.05968298195456121,0.14067736460630142,5171,
clean,mpc_10plus,q11_mobility,upward mobility,subjective_economic,restricted-cash,0.018551913651720382,0.015392395383638496,-0.011616626936011658,0.048720454239452426,0.22810106094820104,5171,
clean,mpc_10plus,q11_mobility,upward mobility,subjective_economic,medical-food,0.014118582070876292,0.017227901644531387,-0.019647484681603596,0.04788464882335618,0.4124907189994751,5171,
clean,mpc_10plus,q13_pressure,pressure affordability,subjective_economic,level,0.03906549722590459,0.007155432749675447,0.025041106742742306,0.05308988770906688,4.773224736805819e-08,5171,
clean,mpc_10plus,q13_pressure,pressure affordability,subjective_economic,food-cash,0.02913656423128848,0.017660592942556223,-0.005477561881743972,0.06375069034432093,0.09898248183061363,5171,
clean,mpc_10plus,q13_pressure,pressure affordability,subjective_economic,medical-cash,0.041928799044967505,0.01739312287363865,0.007838904633955937,0.07601869345597907,0.015923952550451627,5171,
clean,mpc_10plus,q13_pressure,pressure affordability,subjective_economic,restricted-cash,0.03553268163812799,0.015203733246328085,0.005733912044770705,0.06533145123148527,0.019433859648292712,5171,
clean,mpc_10plus,q13_pressure,pressure affordability,subjective_economic,medical-food,0.012792234813679023,0.017441918307867108,-0.021393296891030308,0.04697776651838835,0.4633028957663172,5171,
clean,mpc_10plus,q15_fut_self,future self,subjective_economic,level,0.03304223201272511,0.007105146426176793,0.019116400912535116,0.046968063112915105,3.311880737592465e-06,5171,
clean,mpc_10plus,q15_fut_self,future self,subjective_economic,food-cash,0.026803104398200647,0.017460080909412295,-0.007418025351402804,0.0610242341478041,0.124757378705139,5171,
clean,mpc_10plus,q15_fut_self,future self,subjective_economic,medical-cash,0.03024755503225995,0.017408381469355597,-0.0038722456768114887,0.06436735574133139,0.08229396757254133,5171,
clean,mpc_10plus,q15_fut_self,future self,subjective_economic,restricted-cash,0.0285253297152303,0.01513824600461168,-0.0011450872429159611,0.05819574667337656,0.05952143577883471,5171,
clean,mpc_10plus,q15_fut_self,future self,subjective_economic,medical-food,0.0034444506340593033,0.017295848435595403,-0.03045478938177112,0.037343690649889724,0.8421462052849439,5171,
clean,mpc_10plus,q17a_fut_econ,economic outlook,subjective_economic,level,0.0328406152200396,0.007096505368821818,0.018931720281053707,0.046749510159025495,3.697195911777671e-06,5171,
clean,mpc_10plus,q17a_fut_econ,economic outlook,subjective_economic,food-cash,0.02962690686726944,0.017321638501621255,-0.004322880749130571,0.06357669448366945,0.08719218308203883,5171,
clean,mpc_10plus,q17a_fut_econ,economic outlook,subjective_economic,medical-cash,0.014795603367855894,0.017479149072050434,-0.01946289929376966,0.04905410602948145,0.3972897077854509,5171,
clean,mpc_10plus,q17a_fut_econ,economic outlook,subjective_economic,restricted-cash,0.022211255117562667,0.015103582377170187,-0.007391222379224752,0.051813732614350086,0.14140063410428425,5171,
clean,mpc_10plus,q17a_fut_econ,economic outlook,subjective_economic,medical-food,-0.014831303499413544,0.017281401066804605,-0.048702227192742635,0.01903962019391555,0.39076909429717566,5171,
clean,mpc_10plus,q17b_fut_job,employment/income outlook,subjective_economic,level,0.03238896039707668,0.007134462316932513,0.018405671206830766,0.04637224958732259,5.631029388772704e-06,5171,
clean,mpc_10plus,q17b_fut_job,employment/income outlook,subjective_economic,food-cash,0.00952370761499229,0.017530750728290363,-0.02483593243440614,0.043883347664390726,0.5869526866885004,5171,
clean,mpc_10plus,q17b_fut_job,employment/income outlook,subjective_economic,medical-cash,0.013970210614927436,0.017442499180899684,-0.020216459580005338,0.048156880809860206,0.42317251170213277,5171,
clean,mpc_10plus,q17b_fut_job,employment/income outlook,subjective_economic,restricted-cash,0.011746959114959862,0.015145728570996051,-0.017938123403811696,0.04143204163373142,0.4379878507644477,5171,
clean,mpc_10plus,q17b_fut_job,employment/income outlook,subjective_economic,medical-food,0.004446502999935145,0.017480378192737536,-0.029814408693969785,0.03870741469384008,0.7992088769742451,5171,
clean,mpc_10plus,q17c_fut_price,price/affordability outlook,subjective_economic,level,0.0313903424491309,0.007113351473094501,0.017448429752490738,0.045332255145771064,1.0200613080243855e-05,5171,
clean,mpc_10plus,q17c_fut_price,price/affordability outlook,subjective_economic,food-cash,0.034869233647490845,0.017490970027038626,0.0005875623398255633,0.06915090495515613,0.046200564104283484,5171,
clean,mpc_10plus,q17c_fut_price,price/affordability outlook,subjective_economic,medical-cash,0.038995033980041165,0.017251024233082266,0.005183647786772216,0.07280642017331011,0.02379349352692139,5171,
clean,mpc_10plus,q17c_fut_price,price/affordability outlook,subjective_economic,restricted-cash,0.036932133813766005,0.015031464650437067,0.0074710044640224,0.0663932631635096,0.014010722275623869,5171,
clean,mpc_10plus,q17c_fut_price,price/affordability outlook,subjective_economic,medical-food,0.0041258003325503195,0.017415051564808933,-0.030007073523383103,0.03825867418848374,0.8127265911577715,5171,
clean,mpc_10plus,q17e_fut_welfare,welfare outlook,subjective_economic,level,0.04121990400941904,0.007075369053510899,0.027352435487208424,0.05508737253162965,5.682911984587664e-09,5171,
clean,mpc_10plus,q17e_fut_welfare,welfare outlook,subjective_economic,food-cash,0.021351767804548165,0.01749339074313763,-0.01293464801948796,0.05563818362858429,0.2222519054813279,5171,
clean,mpc_10plus,q17e_fut_welfare,welfare outlook,subjective_economic,medical-cash,0.010231251749289086,0.017340175946956103,-0.023754868592332605,0.04421737209091078,0.5551694645772088,5171,
clean,mpc_10plus,q17e_fut_welfare,welfare outlook,subjective_economic,restricted-cash,0.015791509776918625,0.0151681903449446,-0.01393759700982097,0.04552061656365822,0.2978319907089265,5171,
clean,mpc_10plus,q17e_fut_welfare,welfare outlook,subjective_economic,medical-food,-0.011120516055259079,0.01712030518901735,-0.04467569763006728,0.022434665519549125,0.5159821157476687,5171,
clean,mpc_10plus,q18_ses_now,subjective SES,subjective_economic,level,0.03687065906538568,0.007161601458689496,0.022834178134724756,0.05090713999604661,2.6274318120868333e-07,5171,
clean,mpc_10plus,q18_ses_now,subjective SES,subjective_economic,food-cash,0.015129395910088267,0.017747990033262835,-0.01965602535308273,0.04991481717325926,0.3939605712777191,5171,
clean,mpc_10plus,q18_ses_now,subjective SES,subjective_economic,medical-cash,0.01283608920086973,0.017356170334240324,-0.02118137956378381,0.046853557965523276,0.4595614294944941,5171,
clean,mpc_10plus,q18_ses_now,subjective SES,subjective_economic,restricted-cash,0.013982742555478999,0.01520198113150329,-0.01581259295592491,0.04377807806688291,0.35767864794781656,5171,
clean,mpc_10plus,q18_ses_now,subjective SES,subjective_economic,medical-food,-0.0022933067092185365,0.01755148644683958,-0.03669358802016699,0.032106974601729926,0.8960429471600706,5171,
clean,mpc_10plus,q19_ses_past5,past mobility,subjective_economic,level,0.03593892357007945,0.007201006097342222,0.02182521096683536,0.050052636173323534,6.01235786517877e-07,5171,
clean,mpc_10plus,q19_ses_past5,past mobility,subjective_economic,food-cash,0.02006487319971616,0.017781154495523064,-0.014785549215051517,0.05491529561448384,0.2591363453834239,5171,
clean,mpc_10plus,q19_ses_past5,past mobility,subjective_economic,medical-cash,0.034552651141256524,0.01765788474253499,-5.6166997271379915e-05,0.06916146927978442,0.05037297021111827,5171,
clean,mpc_10plus,q19_ses_past5,past mobility,subjective_economic,restricted-cash,0.02730876217048634,0.01540712662808522,-0.002888651125808734,0.05750617546678141,0.07631557586659882,5171,
clean,mpc_10plus,q19_ses_past5,past mobility,subjective_economic,medical-food,0.014487777941540363,0.01750492770088496,-0.01982124990417169,0.048796805787252415,0.4078744216743232,5171,
clean,mpc_10plus,q20_ses_next1,expected mobility,subjective_economic,level,0.023125566621395775,0.007249578041400415,0.008916654757138537,0.037334478485653015,0.0014231268281597025,5171,
clean,mpc_10plus,q20_ses_next1,expected mobility,subjective_economic,food-cash,0.012236386627093816,0.017819659954545663,-0.02268950510056634,0.04716227835475397,0.49228502088434545,5171,
clean,mpc_10plus,q20_ses_next1,expected mobility,subjective_economic,medical-cash,0.016766954132386637,0.0177704075553464,-0.018062404666690776,0.05159631293146405,0.34540868420019466,5171,
clean,mpc_10plus,q20_ses_next1,expected mobility,subjective_economic,restricted-cash,0.014501670379740227,0.015426796333796731,-0.015734294831335913,0.044737635590816366,0.3472015401485725,5171,
clean,mpc_10plus,q20_ses_next1,expected mobility,subjective_economic,medical-food,0.004530567505292821,0.01774010007468178,-0.030239389723219788,0.03930052473380543,0.7984252305606705,5171,
clean,mpc_10plus,q01_lifesat,life satisfaction,attitudes,level,0.025899071572884194,0.007062422860318628,0.01205697712306733,0.03974116602270106,0.0002452543240206936,5171,
clean,mpc_10plus,q01_lifesat,life satisfaction,attitudes,food-cash,0.01672735046353267,0.017512859448362825,-0.017597223321570463,0.051051924248635805,0.339503499396124,5171,
clean,mpc_10plus,q01_lifesat,life satisfaction,attitudes,medical-cash,0.00882648754986746,0.017378672445489036,-0.025235084542409678,0.042888059642144594,0.6115291320448812,5171,
clean,mpc_10plus,q01_lifesat,life satisfaction,attitudes,restricted-cash,0.012776919006700065,0.015198588637911173,-0.01701176733944551,0.04256560535284564,0.40053572596544185,5171,
clean,mpc_10plus,q01_lifesat,life satisfaction,attitudes,medical-food,-0.00790086291366521,0.017130342019751138,-0.04147571631523057,0.02567399048790015,0.6446404990577267,5171,
clean,mpc_10plus,q02_safety,safety,attitudes,level,0.01746078645017345,0.007067802970485905,0.003608147178195865,0.03131342572215103,0.013493610364925341,5171,
clean,mpc_10plus,q02_safety,safety,attitudes,food-cash,0.03206734864256314,0.017409395060818848,-0.0020544386692713107,0.06618913595439758,0.0654815109572681,5171,
clean,mpc_10plus,q02_safety,safety,attitudes,medical-cash,0.009665845373994907,0.017345351349974263,-0.024330418571147854,0.043662109319137665,0.5773507901648427,5171,
clean,mpc_10plus,q02_safety,safety,attitudes,restricted-cash,0.020866597008279024,0.015159271851804998,-0.008845029853110583,0.050578223869668634,0.1686697587960725,5171,
clean,mpc_10plus,q02_safety,safety,attitudes,medical-food,-0.02240150326856823,0.016990656472535896,-0.05570257802843094,0.010899571491294485,0.18734966083202864,5171,
clean,mpc_10plus,q03a_fair_dist,distribution fairness,attitudes,level,0.03260569781817149,0.0071106282319859555,0.0186691225760253,0.04654227306031768,4.529280860431929e-06,5171,
clean,mpc_10plus,q03a_fair_dist,distribution fairness,attitudes,food-cash,0.006821395804853947,0.017620398346529252,-0.027713950347592504,0.0413567419573004,0.6986595072281647,5171,
clean,mpc_10plus,q03a_fair_dist,distribution fairness,attitudes,medical-cash,0.022080758188606556,0.017455196482471624,-0.012130798260108062,0.05629231463732118,0.20587267018708977,5171,
clean,mpc_10plus,q03a_fair_dist,distribution fairness,attitudes,restricted-cash,0.01445107699673025,0.015266660210090486,-0.015471027179257798,0.044373181172718296,0.34385411559417034,5171,
clean,mpc_10plus,q03a_fair_dist,distribution fairness,attitudes,medical-food,0.01525936238375261,0.017263863657440086,-0.01857718861883989,0.049095913386345114,0.3767554103171873,5171,
clean,mpc_10plus,q03b_fair_opp,opportunity fairness,attitudes,level,0.0375938680282753,0.0070904877408769895,0.023696767423333633,0.05149096863321697,1.1453181150415785e-07,5171,
clean,mpc_10plus,q03b_fair_opp,opportunity fairness,attitudes,food-cash,0.01306950815327532,0.017589501718844353,-0.021405281721664986,0.04754429802821562,0.45746418232162833,5171,
clean,mpc_10plus,q03b_fair_opp,opportunity fairness,attitudes,medical-cash,0.01672546913883143,0.01718727343513761,-0.0169609677864803,0.050411906064143155,0.3304881826290931,5171,
clean,mpc_10plus,q03b_fair_opp,opportunity fairness,attitudes,restricted-cash,0.014897488646053374,0.015075981392381307,-0.014650891914610005,0.044445869206716754,0.32307407138826716,5171,
clean,mpc_10plus,q03b_fair_opp,opportunity fairness,attitudes,medical-food,0.0036559609855561087,0.01733334987615265,-0.03031678050313489,0.03762870247424711,0.8329492098975011,5171,
clean,mpc_10plus,q03c_fair_rule,rule fairness,attitudes,level,0.03740786626091936,0.0070367842431083745,0.023616022577448003,0.051199709944390714,1.0604655574221787e-07,5171,
clean,mpc_10plus,q03c_fair_rule,rule fairness,attitudes,food-cash,0.017580836157318477,0.017465219413741927,-0.016650364875705457,0.051812037190342414,0.3141175024372126,5171,
clean,mpc_10plus,q03c_fair_rule,rule fairness,attitudes,medical-cash,0.024479934271377048,0.017246616231148832,-0.009322812396858587,0.05828268093961268,0.15578095934009867,5171,
clean,mpc_10plus,q03c_fair_rule,rule fairness,attitudes,restricted-cash,0.02103038521434776,0.015112096942922313,-0.008588780524657828,0.05064955095335335,0.1640357175722723,5171,
clean,mpc_10plus,q03c_fair_rule,rule fairness,attitudes,medical-food,0.006899098114058571,0.01707212421288636,-0.026561650482792912,0.04035984671091006,0.6861282999167441,5171,
clean,mpc_10plus,q04_trust_gov,institutional trust,attitudes,level,0.029756984457601516,0.007048066219141556,0.01594302850743068,0.04357094040777235,2.4213665770998658e-05,5171,
clean,mpc_10plus,q04_trust_gov,institutional trust,attitudes,food-cash,0.020334487688297976,0.017809455235876542,-0.01457140315829834,0.05524037853489429,0.25354529350377464,5171,
clean,mpc_10plus,q04_trust_gov,institutional trust,attitudes,medical-cash,0.0077897862023261055,0.017261256707964044,-0.026041655273183834,0.04162122767783605,0.6517824857245677,5171,
clean,mpc_10plus,q04_trust_gov,institutional trust,attitudes,restricted-cash,0.01406213694531204,0.015370297666613663,-0.016063092912910772,0.044187366803534855,0.36024919884003803,5171,
clean,mpc_10plus,q04_trust_gov,institutional trust,attitudes,medical-food,-0.01254470148597187,0.016889972067253713,-0.04564843843767667,0.020559035465732928,0.4576447136818962,5171,
clean,mpc_10plus,q05_trust_soc,generalized trust,attitudes,level,0.03891890598535696,0.007058952937424994,0.025083612459440748,0.05275419951127317,3.5194583790177695e-08,5171,
clean,mpc_10plus,q05_trust_soc,generalized trust,attitudes,food-cash,0.025112079118750866,0.017510104254620785,-0.009207094585847439,0.05943125282334917,0.15153006319652193,5171,
clean,mpc_10plus,q05_trust_soc,generalized trust,attitudes,medical-cash,0.022986899221219603,0.017247485616423964,-0.010817551410843979,0.056791349853283185,0.18260790608606237,5171,
clean,mpc_10plus,q05_trust_soc,generalized trust,attitudes,restricted-cash,0.024049489169985235,0.015127442182316703,-0.005599752685567502,0.053698731025537974,0.11188165886746937,5171,
clean,mpc_10plus,q05_trust_soc,generalized trust,attitudes,medical-food,-0.0021251798975312625,0.017111428761957374,-0.03566296399499052,0.031412604199927995,0.9011596778656624,5171,
clean,mpc_10plus,q08_support,social support,attitudes,level,0.03483937901738512,0.007009050635213942,0.021101892206548203,0.04857686582822203,6.673659807831583e-07,5171,
clean,mpc_10plus,q08_support,social support,attitudes,food-cash,0.012142669991592154,0.017371431068210277,-0.021904709262020147,0.04619004924520445,0.4845506035162156,5171,
clean,mpc_10plus,q08_support,social support,attitudes,medical-cash,-0.006422133762055471,0.017133174050703453,-0.04000253784229047,0.02715827031817953,0.7077822941634995,5171,
clean,mpc_10plus,q08_support,social support,attitudes,restricted-cash,0.0028602681147683415,0.014996818723806227,-0.0265329564665678,0.03225349269610448,0.84874105817183,5171,
clean,mpc_10plus,q08_support,social support,attitudes,medical-food,-0.018564803753647625,0.017058905400984516,-0.05199964395525308,0.014870036447957837,0.276473116240328,5171,
clean,mpc_10plus,q12_voice,voice/response,attitudes,level,0.041303492780338555,0.0071018588865401884,0.027384105139434053,0.055222880421243056,6.031909127458774e-09,5171,
clean,mpc_10plus,q12_voice,voice/response,attitudes,food-cash,0.01846146071705514,0.017556165872658853,-0.01594799209996742,0.052870913534077704,0.29299888125671847,5171,
clean,mpc_10plus,q12_voice,voice/response,attitudes,medical-cash,0.018689927050935314,0.01741488877523466,-0.015442627743295474,0.0528224818451661,0.2831744767686345,5171,
clean,mpc_10plus,q12_voice,voice/response,attitudes,restricted-cash,0.01857569388399523,0.015206002646063772,-0.011227523651110526,0.04837891141910099,0.2218579072258443,5171,
clean,mpc_10plus,q12_voice,voice/response,attitudes,medical-food,0.0002284663338801736,0.01726570463421107,-0.033611692916879835,0.034068625584640175,0.9894423978185922,5171,
clean,mpc_10plus,q16_fut_society,national outlook,attitudes,level,0.04019006099849765,0.007121888382068672,0.02623141626772882,0.054148705729266486,1.6694270453186258e-08,5171,
clean,mpc_10plus,q16_fut_society,national outlook,attitudes,food-cash,0.015829343812677633,0.017405625639150546,-0.018285055568444394,0.049943743193799656,0.36311877562187655,5171,
clean,mpc_10plus,q16_fut_society,national outlook,attitudes,medical-cash,-0.0032797167838623624,0.017413787414012095,-0.03741011294976296,0.03085067938203823,0.8506099480549927,5171,
clean,mpc_10plus,q16_fut_society,national outlook,attitudes,restricted-cash,0.006274813514407635,0.015048321203406805,-0.023219354072060147,0.03576898110087542,0.6766947602800656,5171,
clean,mpc_10plus,q16_fut_society,national outlook,attitudes,medical-food,-0.019109060596539995,0.017509531913152628,-0.053427112532473855,0.015208991339393865,0.275118076936954,5171,
clean,mpc_10plus,q17d_fut_fair,fairness outlook,attitudes,level,0.03598385970901817,0.007105760582972431,0.022056824883627868,0.04991089453440847,4.104622869900195e-07,5171,
clean,mpc_10plus,q17d_fut_fair,fairness outlook,attitudes,food-cash,0.024692841752876518,0.017457012142909383,-0.009522273324904261,0.0589079568306573,0.15721686044929262,5171,
clean,mpc_10plus,q17d_fut_fair,fairness outlook,attitudes,medical-cash,0.01567473299829313,0.017361007167140497,-0.018352215784643997,0.04970168178123026,0.36659488031895315,5171,
clean,mpc_10plus,q17d_fut_fair,fairness outlook,attitudes,restricted-cash,0.020183787375584822,0.015078951705285896,-0.009370414891394365,0.04973798964256401,0.18072031114157217,5171,
clean,mpc_10plus,q17d_fut_fair,fairness outlook,attitudes,medical-food,-0.00901810875458339,0.017401280053748948,-0.04312399094482654,0.025087773435659762,0.6042880481698394,5171,
clean,mpc_10plus,q21_order,social order,attitudes,level,0.039261655763858976,0.007014495576588505,0.025513497064029986,0.053009814463687965,2.1781966673776863e-08,5171,
clean,mpc_10plus,q21_order,social order,attitudes,food-cash,0.013837596629982053,0.017410361163418403,-0.020286084208152894,0.047961277468117,0.4267351449274459,5171,
clean,mpc_10plus,q21_order,social order,attitudes,medical-cash,0.014790120109698206,0.017102307506249203,-0.01872978665507926,0.04831002687447567,0.38714714026601416,5171,
clean,mpc_10plus,q21_order,social order,attitudes,restricted-cash,0.01431385836984013,0.015004953787482638,-0.015095310643313715,0.043723027382993974,0.340112909462047,5171,
clean,mpc_10plus,q21_order,social order,attitudes,medical-food,0.0009525234797161525,0.017047716653557834,-0.03246038717990089,0.0343654341393332,0.955442213392925,5171,
clean,mpc_10plus,q22_vitality,social vitality,attitudes,level,0.02945804312061626,0.00703675127956399,0.015666264044504698,0.04324982219672782,2.8352235347573873e-05,5171,
clean,mpc_10plus,q22_vitality,social vitality,attitudes,food-cash,0.0178050732661299,0.01742832866618566,-0.016353823230320988,0.05196396976258079,0.3069623057074873,5171,
clean,mpc_10plus,q22_vitality,social vitality,attitudes,medical-cash,0.000819392909277657,0.017038320245516485,-0.032575101128994303,0.034213886947549614,0.9616435761883577,5171,
clean,mpc_10plus,q22_vitality,social vitality,attitudes,restricted-cash,0.009312233087703778,0.014931824941310755,-0.019953606020722207,0.03857807219612976,0.5328574459736302,5171,
clean,mpc_10plus,q22_vitality,social vitality,attitudes,medical-food,-0.016985680356852245,0.01721233306263075,-0.05072123324951652,0.016749872535812033,0.32372502451265284,5171,
clean,mpc_25plus,q42_age,age,objective,level,0.018007444316464283,0.006376937802974417,0.005508875890982446,0.03050601274194612,0.0047452246081651685,5171,
clean,mpc_25plus,q42_age,age,objective,food-cash,0.005083100266828226,0.015775927953654872,-0.025837150345033998,0.03600335087869045,0.7472965613283643,5171,
clean,mpc_25plus,q42_age,age,objective,medical-cash,0.0061218452254273425,0.015576091284996915,-0.024406732713074822,0.03665042316392951,0.6942985535400836,5171,
clean,mpc_25plus,q42_age,age,objective,restricted-cash,0.005602472746127784,0.01361987630843378,-0.02109199429229277,0.03229693978454834,0.6808193227595367,5171,
clean,mpc_25plus,q42_age,age,objective,medical-food,0.0010387449585991162,0.015523689072085576,-0.02938712652988662,0.031464616447084856,0.9466505354303757,5171,
clean,mpc_25plus,q41_gender,gender,objective,level,-0.014965975834888932,0.006229877561033055,-0.027176311482607952,-0.0027556401871699117,0.016292762956264587,5171,
clean,mpc_25plus,q41_gender,gender,objective,food-cash,-0.0071974948937857715,0.015655784630889708,-0.0378822689200453,0.02348727913247376,0.6457072350750774,5171,
clean,mpc_25plus,q41_gender,gender,objective,medical-cash,-0.013405985037023005,0.01524065112982371,-0.04327711235241716,0.01646514227837115,0.37906507648943244,5171,
clean,mpc_25plus,q41_gender,gender,objective,restricted-cash,-0.010301739965404389,0.01352721112708513,-0.036814586585760714,0.016211106654951936,0.44632455112612,5171,
clean,mpc_25plus,q41_gender,gender,objective,medical-food,-0.006208490143237233,0.014927167012955106,-0.035465199879843576,0.023048219593369113,0.6774693852851262,5171,
clean,mpc_25plus,q43_edu,education,objective,level,0.028067259626510146,0.006171635931917498,0.015971075474258557,0.040163443778761736,5.421404842496543e-06,5171,
clean,mpc_25plus,q43_edu,education,objective,food-cash,0.019058646957165748,0.015444679853026338,-0.011212369307517251,0.049329663221848744,0.21720502695771826,5171,
clean,mpc_25plus,q43_edu,education,objective,medical-cash,-0.020134409836986368,0.015184358058080527,-0.049895204759184755,0.00962638508521202,0.18484076514444403,5171,
clean,mpc_25plus,q43_edu,education,objective,restricted-cash,-0.00053788143991031,0.01345234021467034,-0.026903983768443995,0.025828220888623375,0.9681057003734345,5171,
clean,mpc_25plus,q43_edu,education,objective,medical-food,-0.039193056794152116,0.014640488441032214,-0.06788788685465022,-0.010498226733654012,0.00742775292180867,5171,
clean,mpc_25plus,income_h,monthly income harmonized 1-6,objective,level,0.03281844572697332,0.006186604908544308,0.020692922919647763,0.044943968534298884,1.1282218501996692e-07,5171,
clean,mpc_25plus,income_h,monthly income harmonized 1-6,objective,food-cash,0.001232642709154152,0.01524068538005073,-0.028638551735451427,0.03110383715375973,0.9355386339424708,5171,
clean,mpc_25plus,income_h,monthly income harmonized 1-6,objective,medical-cash,-0.030809956959508545,0.015349227354222924,-0.0608938897643025,-0.0007260241547145906,0.044721522326831534,5171,
clean,mpc_25plus,income_h,monthly income harmonized 1-6,objective,restricted-cash,-0.014788657125177197,0.01339391916447523,-0.04104025629938946,0.011462942049035066,0.26953580509189934,5171,
clean,mpc_25plus,income_h,monthly income harmonized 1-6,objective,medical-food,-0.0320425996686627,0.014770452265000128,-0.06099215414343102,-0.0030930451938943823,0.030054483280074724,5171,
clean,mpc_25plus,q23_hukou,hukou,objective,level,0.030081286836255248,0.006249581735768061,0.017832331715710532,0.04233024195679996,1.484373516560492e-06,5171,
clean,mpc_25plus,q23_hukou,hukou,objective,food-cash,-0.004509296898580613,0.0155564196191254,-0.0349993190804587,0.02598072528329748,0.7719177812539993,5171,
clean,mpc_25plus,q23_hukou,hukou,objective,medical-cash,0.035431757183096886,0.015205804634734447,0.0056289277430651395,0.06523458662312863,0.0197983930311938,5171,
clean,mpc_25plus,q23_hukou,hukou,objective,restricted-cash,0.015461230142258137,0.01343937259513826,-0.010879456119027452,0.04180191640354373,0.24996151899384267,5171,
clean,mpc_25plus,q23_hukou,hukou,objective,medical-food,0.0399410540816775,0.014965641613650564,0.010608935513388498,0.0692731726499665,0.007611141073347676,5171,
clean,mpc_25plus,q24_workstat,employment status,objective,level,-0.033575371665129354,0.005946765971954003,-0.04523081879464753,-0.02191992453561118,1.64234924361011e-08,5171,
clean,mpc_25plus,q24_workstat,employment status,objective,food-cash,-0.019343436373976716,0.01489064528846996,-0.048528564845938885,0.009841692097985452,0.1939326792131495,5171,
clean,mpc_25plus,q24_workstat,employment status,objective,medical-cash,-0.0025714552191399374,0.014876560897781325,-0.031728978792608185,0.026586068354328314,0.8627671325102648,5171,
clean,mpc_25plus,q24_workstat,employment status,objective,restricted-cash,-0.010957445796558326,0.01315665185416076,-0.03674400958784554,0.014829117994728885,0.40493240554918564,5171,
clean,mpc_25plus,q24_workstat,employment status,objective,medical-food,0.01677198115483678,0.013917500151194216,-0.010505817896334639,0.0440497802060082,0.2281646520426257,5171,
clean,mpc_25plus,q25_unittype,work-unit type,objective,level,-0.02922542881558568,0.006389784735687698,-0.04174917676649736,-0.016701680864674003,4.790174151720865e-06,5171,
clean,mpc_25plus,q25_unittype,work-unit type,objective,food-cash,0.0013992310182590782,0.01596522172591305,-0.029892028569726902,0.03269049060624506,0.9301608681526847,5171,
clean,mpc_25plus,q25_unittype,work-unit type,objective,medical-cash,0.015547895437905104,0.015616994544221208,-0.015060851415526981,0.04615664229133719,0.31945649700333545,5171,
clean,mpc_25plus,q25_unittype,work-unit type,objective,restricted-cash,0.008473563228082091,0.013795961266395687,-0.01856602398616305,0.03551315044232724,0.5390791590851494,5171,
clean,mpc_25plus,q25_unittype,work-unit type,objective,medical-food,0.014148664419646025,0.015370213324740862,-0.015976400131543705,0.04427372897083576,0.3572985156869454,5171,
